,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
5793,to,0.5,88.6,88.6,98.1,98.1,0.5,0.0,0.0
5794,drop,0.6,78.5,85.1,85.1,73.85,0.5,0.1,0.1
5795,Beckham,0.1,20.8,20.8,20.8,20.8,0.1,0.0,0.0
5796,-,0.2,52.0,52.0,52.0,52.0,0.2,0.0,0.0
5797,to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5798,put,0.8,155.5,155.5,162.5,147.55,0.7,0.1,0.1
5799,a,0.1,20.0,20.0,20.0,20.0,0.1,0.0,0.0
5800,personal,1.0,181.4,198.7,198.7,185.3,0.9,0.1,0.1
5801,"squabble,",1.3,193.5,238.2,251.0,199.75,1.0,0.3,0.3
5802,as,0.1,23.1,23.1,23.1,23.1,0.1,0.0,0.0
5803,some,0.8,160.6,179.3,179.3,159.55,0.7,0.1,0.1
5804,saw,1.0,170.8,170.8,209.9,170.9,0.8,0.2,0.2
5805,"it,",0.7,121.7,121.7,121.7,121.7,0.7,0.0,0.0
5806,before,1.2,176.0,199.2,199.2,171.55,1.0,0.2,0.2
5807,the,0.2,40.3,40.3,40.3,40.3,0.2,0.0,0.0
5808,interests,1.3,189.9,220.8,220.8,176.35,1.0,0.3,0.3
5809,of,0.2,25.4,25.4,25.4,25.4,0.2,0.0,0.0
5810,the,0.2,26.8,37.9,37.9,18.95,0.1,0.1,0.1
5811,team.,0.3,55.0,55.0,55.0,55.0,0.3,0.0,0.0
5812,But,0.3,57.2,57.2,57.2,57.2,0.3,0.0,0.0
5813,Ferguson,1.2,173.2,223.1,223.1,167.11666666666667,0.9,0.3,0.2
5814,had,0.5,80.6,80.6,92.4,72.6,0.4,0.1,0.1
5815,done,1.1,218.2,235.7,261.2,216.4,0.9,0.2,0.2
5816,it.,0.5,102.3,102.3,102.3,102.3,0.5,0.0,0.0
5817,What,0.2,31.3,31.3,31.3,31.3,0.2,0.0,0.0
5818,the,0.8,138.5,138.5,160.8,139.4,0.7,0.1,0.1
5819,incident,1.1,148.0,159.8,213.8,162.2,0.8,0.3,0.3
5820,really,1.2,200.8,207.1,229.0,193.25,1.0,0.2,0.2
5821,betrayed,1.4,209.4,222.2,278.0,201.4,1.0,0.4,0.4
5822,was,0.6,93.5,93.5,93.5,93.5,0.6,0.0,0.0
5823,a,0.2,41.7,41.7,41.7,41.7,0.2,0.0,0.0
5824,clash,0.3,63.5,63.5,63.5,63.5,0.3,0.0,0.0
5825,of,0.4,41.9,58.3,58.3,46.95,0.3,0.1,0.1
5826,cultures,0.8,139.7,174.1,174.1,137.0,0.6,0.2,0.2
5827,-,0.1,15.3,15.3,15.3,15.3,0.1,0.0,0.0
5828,a,0.2,31.1,31.1,31.1,31.1,0.2,0.0,0.0
5829,"21st-century,",1.9,218.0,357.7,406.7,195.43333333333334,0.9,1.0,0.7
5830,new-man,1.5,188.1,243.3,347.8,189.31666666666666,0.8,0.7,0.5
5831,touchy-feeliness,3.3,161.8,309.9,707.4,194.53333333333336,0.9,2.4,0.8
5832,on,0.3,44.2,44.2,44.2,44.2,0.3,0.0,0.0
5833,the,0.4,86.5,86.5,86.5,86.5,0.4,0.0,0.0
5834,one,0.7,115.9,115.9,144.4,105.5,0.5,0.2,0.2
5835,"hand,",0.8,169.8,175.4,175.4,160.05,0.7,0.1,0.1
5836,and,0.5,93.5,93.5,93.5,93.5,0.5,0.0,0.0
5837,on,0.5,68.2,82.8,82.8,66.5,0.4,0.1,0.1
5838,the,0.7,54.6,81.3,81.3,48.5,0.4,0.3,0.3
5839,"other,",1.6,116.0,148.5,243.8,134.41,0.9,0.7,0.4
5840,the,0.2,41.1,41.1,41.1,41.1,0.2,0.0,0.0
5841,"hard,",1.3,200.4,261.5,283.7,201.21666666666667,0.9,0.4,0.3
5842,man's,1.4,165.5,218.3,284.9,165.66666666666669,0.8,0.6,0.5
5843,world,1.7,245.0,286.2,358.4,232.1,1.0,0.7,0.6
5844,that,0.4,59.7,59.7,59.7,59.7,0.4,0.0,0.0
5845,shaped,1.4,189.0,255.9,291.9,190.21666666666664,0.9,0.5,0.4
5846,"Ferguson,",0.9,189.1,189.1,189.1,189.1,0.9,0.0,0.0
5847,growing,1.1,202.1,224.0,224.0,199.73333333333332,0.9,0.2,0.1
5848,up,0.3,56.5,56.5,56.5,56.5,0.3,0.0,0.0
5849,among,0.9,114.2,121.8,121.8,114.65,0.8,0.1,0.1
5850,the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5851,Scottish,0.5,69.6,69.6,69.6,69.6,0.5,0.0,0.0
5852,working,0.8,160.6,160.6,160.6,160.6,0.8,0.0,0.0
5853,class,0.8,164.2,164.2,164.2,164.2,0.8,0.0,0.0
5854,in,0.4,62.2,62.2,62.2,62.2,0.4,0.0,0.0
5855,the,0.1,12.1,12.1,12.1,12.1,0.1,0.0,0.0
5856,1950s.,1.3,166.7,257.5,257.5,185.6,0.9,0.4,0.4
5857,It,0.2,54.2,54.2,54.2,54.2,0.2,0.0,0.0
5858,certainly,1.4,213.0,251.5,260.6,194.85,1.0,0.4,0.4
5859,wasn't,1.1,145.1,158.4,172.6,141.63333333333333,0.8,0.3,0.2
5860,one,0.7,131.6,131.6,131.6,131.6,0.7,0.0,0.0
5861,in,0.4,88.2,88.2,88.2,88.2,0.4,0.0,0.0
5862,which,0.8,165.8,165.8,165.8,165.8,0.8,0.0,0.0
5863,wives,1.0,126.3,137.4,145.5,123.2,0.8,0.2,0.2
5864,have,0.4,79.4,79.4,79.4,79.4,0.4,0.0,0.0
5865,the,0.6,86.6,86.6,86.6,86.6,0.6,0.0,0.0
5866,definitive,1.3,235.9,255.1,332.9,201.75,0.8,0.5,0.3
5867,say,0.4,75.3,75.3,87.3,71.8,0.3,0.1,0.1
5868,in,0.8,134.5,134.5,134.5,134.5,0.8,0.0,0.0
5869,their,0.7,117.9,131.2,145.2,111.2,0.5,0.2,0.2
5870,husband's,1.0,143.5,166.8,166.8,147.05,0.9,0.1,0.1
5871,"lives,",1.1,172.6,201.3,201.3,164.75,0.9,0.2,0.2
5872,which,0.7,133.1,133.1,133.1,133.1,0.7,0.0,0.0
5873,is,0.4,45.1,45.1,75.0,56.9,0.3,0.1,0.1
5874,ironic,1.5,231.7,302.4,308.4,215.5,1.0,0.5,0.5
5875,in,0.2,25.3,25.3,25.3,25.3,0.2,0.0,0.0
5876,the,0.7,97.7,111.3,111.3,96.25,0.6,0.1,0.1
5877,light,0.9,147.6,170.8,170.8,141.5,0.7,0.2,0.2
5878,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5879,what,0.5,80.1,80.1,80.1,80.1,0.5,0.0,0.0
5880,lay,0.3,44.9,44.9,44.9,44.9,0.3,0.0,0.0
5881,behind,1.1,157.1,157.1,215.7,156.15,0.8,0.3,0.3
5882,last,0.3,67.5,67.5,67.5,67.5,0.3,0.0,0.0
5883,week's,1.4,165.7,232.3,261.3,175.7,0.9,0.5,0.4
5884,news,0.8,112.0,112.0,130.6,109.8,0.7,0.1,0.1
5885,"that,",0.7,151.7,151.7,165.2,148.1,0.6,0.1,0.1
5886,far,0.4,86.2,86.2,86.2,86.2,0.4,0.0,0.0
5887,from,0.9,200.3,200.3,195.1,173.8,0.8,0.1,0.1
5888,retiring,1.5,178.3,277.6,324.6,188.91666666666666,0.9,0.6,0.5
5889,at,0.2,37.9,37.9,37.9,37.9,0.2,0.0,0.0
5890,the,0.2,45.9,45.9,45.9,45.9,0.2,0.0,0.0
5891,end,0.8,153.5,153.5,153.5,153.5,0.8,0.0,0.0
5892,of,0.5,65.2,65.2,65.2,65.2,0.5,0.0,0.0
5893,this,0.5,56.3,56.3,56.3,56.3,0.5,0.0,0.0
5894,"season,",0.4,85.1,85.1,85.1,85.1,0.4,0.0,0.0
5895,as,0.3,51.8,51.8,51.8,51.8,0.3,0.0,0.0
5896,had,0.5,80.9,80.9,104.6,83.05,0.4,0.1,0.1
5897,previously,1.3,166.2,181.4,236.8,171.19,0.8,0.5,0.2
5898,been,0.2,45.5,45.5,45.5,45.5,0.2,0.0,0.0
5899,"announced,",1.6,161.1,227.0,306.7,177.54999999999998,0.9,0.7,0.5
5900,Ferguson,1.0,122.3,138.9,138.9,116.05,0.8,0.2,0.2
5901,will,0.5,96.0,96.0,96.0,96.0,0.5,0.0,0.0
5902,remain,0.9,122.4,146.4,175.6,136.55,0.7,0.2,0.2
5903,at,0.6,141.7,141.7,141.7,141.7,0.6,0.0,0.0
5904,Old,0.7,144.6,144.6,146.6,136.2,0.6,0.1,0.1
5905,Trafford,1.1,162.5,181.7,187.1,149.85,0.8,0.3,0.3
5906,for,0.2,32.9,32.9,32.9,32.9,0.2,0.0,0.0
5907,another,1.7,154.1,202.8,271.6,162.575,1.0,0.7,0.5
5908,three,1.0,101.6,115.6,167.8,103.53333333333335,0.6,0.4,0.2
5909,years.,1.2,143.2,163.0,192.0,137.65,0.9,0.3,0.3
5910,Though,1.2,137.1,157.4,209.7,143.9,0.8,0.4,0.3
5911,no,0.6,87.5,87.5,110.0,93.2,0.5,0.1,0.1
5912,great,1.4,174.4,273.9,273.9,184.81666666666666,0.9,0.5,0.4
5913,lover,1.4,171.3,181.2,257.6,167.675,0.9,0.5,0.3
5914,of,0.6,86.3,86.3,117.5,89.3,0.4,0.2,0.2
5915,the,0.9,111.3,149.6,182.4,118.85,0.6,0.3,0.3
5916,"game,",1.1,133.9,146.4,211.7,131.93333333333334,0.7,0.4,0.3
5917,Ferguson's,1.7,157.8,201.8,311.4,164.42857142857142,1.0,0.7,0.2
5918,wife,0.7,113.9,113.9,135.6,115.55,0.6,0.1,0.1
5919,Cathy,0.4,77.1,77.1,77.1,77.1,0.4,0.0,0.0
5920,knew,0.6,106.6,106.6,126.0,108.3,0.5,0.1,0.1
5921,what,0.9,177.0,177.0,188.9,172.1,0.8,0.1,0.1
5922,it,0.3,53.1,53.1,53.1,53.1,0.3,0.0,0.0
5923,meant,1.2,182.7,239.0,265.3,178.7,0.8,0.4,0.4
5924,to,0.4,77.7,77.7,74.9,74.9,0.4,0.0,0.0
5925,"him,",1.0,189.9,189.9,210.4,189.4,0.9,0.1,0.1
5926,and,0.1,19.4,19.4,19.4,19.4,0.1,0.0,0.0
5927,could,1.1,166.6,185.7,225.0,166.5,0.8,0.3,0.3
5928,still,1.0,142.5,157.6,183.5,141.25,0.8,0.2,0.2
5929,"mean,",1.0,164.8,179.3,206.9,166.65,0.8,0.2,0.2
5930,and,0.3,84.8,84.8,84.8,84.8,0.3,0.0,0.0
5931,she,0.7,116.8,128.8,149.1,108.55,0.5,0.2,0.2
5932,perhaps,1.2,194.6,194.6,226.2,187.2,1.0,0.2,0.1
5933,didn't,1.2,170.8,170.8,194.1,164.63333333333335,1.0,0.2,0.1
5934,relish,0.6,96.7,96.7,96.7,96.7,0.6,0.0,0.0
5935,the,0.2,15.8,28.2,28.2,14.1,0.1,0.1,0.1
5936,prospect,0.9,188.4,211.9,211.9,186.1,0.8,0.1,0.1
5937,of,0.2,30.9,30.9,30.9,30.9,0.2,0.0,0.0
5938,having,0.9,148.7,148.7,173.6,156.7,0.8,0.1,0.1
5939,this,0.8,104.8,104.8,136.3,107.2,0.6,0.2,0.2
5940,"great,",0.9,151.8,159.4,180.9,148.25,0.7,0.2,0.2
5941,brooding,1.1,185.2,226.9,252.6,165.4,0.7,0.4,0.4
5942,figure,0.8,113.0,131.6,131.6,112.3,0.7,0.1,0.1
5943,about,1.2,127.2,132.3,182.4,133.6,0.9,0.3,0.3
5944,the,0.4,42.7,42.7,73.3,53.1,0.3,0.1,0.1
5945,house,0.9,136.5,147.4,147.4,131.2,0.8,0.1,0.1
5946,with,0.6,75.0,75.0,75.0,75.0,0.6,0.0,0.0
5947,no,0.3,43.0,43.0,43.0,43.0,0.3,0.0,0.0
5948,outlet,0.7,126.9,138.9,138.9,124.9,0.6,0.1,0.1
5949,for,0.3,55.3,55.3,55.3,55.3,0.3,0.0,0.0
5950,his,0.6,110.9,110.9,110.9,110.9,0.6,0.0,0.0
5951,footballing,1.3,190.0,201.6,258.8,186.6,0.9,0.4,0.2
5952,energies.,1.2,159.5,187.3,235.7,155.5,0.8,0.4,0.4
5953,No,0.2,29.0,29.0,29.0,29.0,0.2,0.0,0.0
5954,matter,1.2,155.7,180.7,236.8,156.05,0.8,0.4,0.4
5955,that,0.6,107.9,107.9,107.9,107.9,0.6,0.0,0.0
5956,he,0.5,106.3,106.3,106.3,106.3,0.5,0.0,0.0
5957,has,0.8,103.9,119.0,130.9,99.0,0.6,0.2,0.2
5958,achieved,1.2,110.0,125.5,209.5,119.9,0.7,0.5,0.2
5959,everything,0.8,106.5,106.5,116.9,102.05,0.7,0.1,0.1
5960,at,0.3,49.6,49.6,49.6,49.6,0.3,0.0,0.0
5961,United,0.9,174.0,174.0,182.6,164.45,0.8,0.1,0.1
5962,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5963,the,0.4,74.0,74.0,74.0,74.0,0.4,0.0,0.0
5964,European,1.0,147.0,147.0,192.8,155.95,0.8,0.2,0.2
5965,"Cup,",0.5,77.9,77.9,77.9,77.9,0.5,0.0,0.0
5966,seven,0.8,111.4,111.4,139.9,113.5,0.6,0.2,0.2
5967,Premier,0.9,185.5,207.5,207.5,183.2,0.8,0.1,0.1
5968,League,0.7,128.6,146.3,146.3,125.95,0.6,0.1,0.1
5969,"titles,",0.9,135.6,153.5,153.5,136.95,0.8,0.1,0.1
5970,four,0.6,123.8,137.8,137.8,120.15,0.5,0.1,0.1
5971,FA,0.5,190.1,190.1,190.1,190.1,0.5,0.0,0.0
5972,Cups,0.7,123.7,123.7,123.7,123.7,0.7,0.0,0.0
5973,and,0.6,75.8,86.5,86.5,72.85,0.5,0.1,0.1
5974,one,0.4,58.2,58.2,58.2,58.2,0.4,0.0,0.0
5975,League,1.3,130.3,177.2,202.9,143.2,0.9,0.4,0.4
5976,Cup,0.4,74.6,94.2,94.2,71.5,0.3,0.1,0.1
5977,-,0.4,64.7,64.7,64.7,64.7,0.4,0.0,0.0
5978,or,0.2,43.1,43.1,43.1,43.1,0.2,0.0,0.0
5979,that,0.7,145.6,145.6,145.6,145.6,0.7,0.0,0.0
5980,he,0.4,79.6,79.6,106.2,82.65,0.3,0.1,0.1
5981,turned,1.2,176.9,189.2,231.5,179.65,0.9,0.3,0.3
5982,60,0.3,60.7,60.7,60.7,60.7,0.3,0.0,0.0
5983,at,0.9,170.8,219.0,219.0,167.85,0.7,0.2,0.2
5984,the,0.6,98.3,98.3,143.1,108.05,0.5,0.1,0.1
5985,end,0.9,133.2,148.8,165.7,129.65,0.7,0.2,0.2
5986,of,0.5,73.2,73.2,91.5,74.05,0.4,0.1,0.1
5987,2001.,0.9,227.3,227.3,227.3,227.3,0.9,0.0,0.0
5988,Cathy,0.7,166.8,166.8,166.8,166.8,0.7,0.0,0.0
5989,Ferguson,0.6,52.6,65.8,65.8,56.6,0.5,0.1,0.1
5990,could,0.5,73.1,82.5,82.5,70.5,0.4,0.1,0.1
5991,see,0.6,123.9,123.9,123.9,123.9,0.6,0.0,0.0
5992,that,0.7,102.5,128.5,128.5,106.45,0.6,0.1,0.1
5993,there,1.2,190.9,231.3,231.3,179.15,0.9,0.3,0.3
5994,was,0.4,62.7,62.7,62.7,62.7,0.4,0.0,0.0
5995,plenty,1.3,210.3,218.6,264.3,207.78333333333336,1.0,0.3,0.2
5996,left,0.7,104.2,104.2,118.6,100.95,0.6,0.1,0.1
5997,in,0.9,127.0,127.0,154.0,123.05,0.7,0.2,0.2
5998,"him,",0.9,171.9,187.2,187.2,172.15,0.8,0.1,0.1
5999,and,0.5,84.4,84.4,84.4,84.4,0.5,0.0,0.0
6000,her,0.8,108.0,156.0,156.0,115.95,0.6,0.2,0.2
6001,intervention,2.0,223.0,243.5,376.0,201.21666666666664,1.0,1.0,0.4
6002,was,0.9,113.0,124.4,140.5,107.9,0.7,0.2,0.2
6003,crucial.,0.9,141.8,164.9,179.5,128.15,0.6,0.3,0.2
6004,Why,0.3,61.8,61.8,61.8,61.8,0.3,0.0,0.0
6005,not,0.8,107.3,107.3,121.2,111.1,0.7,0.1,0.1
6006,carry,1.0,130.8,130.8,173.1,139.85,0.8,0.2,0.2
6007,on?,0.6,95.8,115.3,115.3,96.9,0.5,0.1,0.1
6008,'As,0.6,125.8,125.8,125.8,125.8,0.6,0.0,0.0
6009,Cathy,1.6,164.7,249.2,301.2,172.26666666666668,0.9,0.7,0.5
6010,"says,",0.7,100.2,100.2,123.1,104.35,0.6,0.1,0.1
6011,'retire,1.0,171.5,241.0,241.0,182.7,0.8,0.2,0.2
6012,when,1.1,209.9,251.5,251.5,211.95,0.9,0.2,0.2
6013,you,0.4,65.8,65.8,81.9,63.55,0.3,0.1,0.1
6014,feel,0.7,123.0,136.6,136.6,122.15,0.6,0.1,0.1
6015,"tired','",1.2,210.3,242.7,273.7,193.75,0.8,0.4,0.4
6016,Ferguson,0.6,55.4,74.2,92.0,64.05,0.4,0.2,0.2
6017,said,0.8,106.4,106.4,125.5,112.6,0.7,0.1,0.1
6018,last,0.9,95.6,101.9,121.0,99.65,0.7,0.2,0.2
6019,week.,1.2,135.9,187.3,229.2,133.65,0.7,0.5,0.3
6020,'And,0.5,70.1,70.1,70.1,70.1,0.5,0.0,0.0
6021,I,0.1,19.5,19.5,19.5,19.5,0.1,0.0,0.0
6022,feel,0.9,167.2,167.2,167.2,167.2,0.9,0.0,0.0
6023,"strong,",1.3,218.4,255.2,273.5,212.0,1.0,0.3,0.3
6024,"young,",1.3,252.0,274.8,293.9,248.38333333333335,1.0,0.3,0.2
6025,and,0.5,77.8,77.8,94.2,76.55,0.4,0.1,0.1
6026,fit.',1.3,138.1,203.9,215.5,116.8,0.7,0.6,0.5
6027,Family,0.9,144.7,167.5,189.5,143.8,0.7,0.2,0.2
6028,has,0.4,66.6,66.6,66.6,66.6,0.4,0.0,0.0
6029,always,0.5,94.9,94.9,94.9,94.9,0.5,0.0,0.0
6030,been,0.4,76.7,76.7,76.7,76.7,0.4,0.0,0.0
6031,important,1.4,145.4,177.7,262.5,153.3,0.8,0.6,0.4
6032,to,0.3,46.8,46.8,53.2,53.2,0.3,0.0,0.0
6033,"Ferguson,",1.4,175.3,175.3,266.6,181.33333333333331,0.9,0.5,0.2
6034,and,0.4,66.3,66.3,66.3,66.3,0.4,0.0,0.0
6035,"so,",1.0,144.1,174.4,174.4,146.35,0.8,0.2,0.2
6036,by,0.5,114.9,114.9,114.9,114.9,0.5,0.0,0.0
6037,"extension,",2.0,185.2,304.2,372.4,183.35833333333332,1.0,1.0,0.7
6038,have,0.7,93.6,93.6,131.2,88.35,0.5,0.2,0.2
6039,the,0.8,141.0,141.0,157.0,138.8,0.7,0.1,0.1
6040,wider,1.4,192.6,205.1,253.0,174.09999999999997,0.9,0.5,0.3
6041,roots,1.1,193.0,193.0,231.3,194.5,0.9,0.2,0.2
6042,of,0.8,120.9,128.2,169.0,129.0,0.6,0.2,0.2
6043,his,0.5,87.8,87.8,87.8,87.8,0.5,0.0,0.0
6044,upbringing.,1.9,165.9,345.7,345.7,188.68333333333334,1.0,0.9,0.6
6045,In,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,his,0.6,99.4,99.4,109.6,96.4,0.5,0.1,0.1
6047,"case,",1.6,183.8,251.4,299.7,166.65,0.9,0.7,0.4
6048,that,0.8,67.1,67.1,117.8,73.95,0.5,0.3,0.3
6049,was,1.3,151.4,187.1,254.9,158.35,0.8,0.5,0.4
6050,"Govan,",1.3,193.4,248.8,248.8,193.28333333333336,1.0,0.3,0.2
6051,the,0.4,38.2,49.8,49.8,41.1,0.3,0.1,0.1
6052,Clydeside,1.9,224.9,314.0,386.1,219.9,1.0,0.9,0.7
6053,district,1.5,206.5,255.0,306.8,221.11666666666665,1.0,0.5,0.4
6054,on,0.5,70.6,70.6,70.6,70.6,0.5,0.0,0.0
6055,the,0.4,74.4,74.4,74.4,74.4,0.4,0.0,0.0
6056,south-western,0.8,115.6,134.4,134.4,115.05,0.7,0.1,0.1
6057,edge,0.7,107.7,107.7,132.0,110.65,0.6,0.1,0.1
6058,of,0.5,86.5,104.9,104.9,88.2,0.4,0.1,0.1
6059,"Glasgow,",1.1,164.2,187.1,212.2,160.66666666666669,0.8,0.3,0.2
6060,where,1.1,146.6,146.6,206.2,162.6,0.8,0.3,0.3
6061,his,0.9,161.4,161.4,202.8,167.4,0.8,0.1,0.1
6062,"father,",0.9,104.5,124.7,141.2,96.35,0.6,0.3,0.2
6063,Alex,1.1,201.4,221.4,245.5,209.8,0.9,0.2,0.2
6064,"snr,",1.2,235.1,305.0,332.1,260.4,0.9,0.3,0.3
6065,was,0.7,128.7,174.4,174.4,132.33333333333334,0.5,0.2,0.1
6066,one,0.9,165.1,165.1,165.1,165.1,0.9,0.0,0.0
6067,of,0.4,112.6,112.6,112.6,112.6,0.4,0.0,0.0
6068,"100,000",1.6,217.8,293.7,317.6,202.36666666666667,1.0,0.6,0.5
6069,or,0.7,120.5,129.3,129.3,118.05,0.6,0.1,0.1
6070,so,0.4,18.9,34.2,49.0,24.73333333333333,0.2,0.2,0.1
6071,men,0.4,75.9,75.9,75.9,75.9,0.4,0.0,0.0
6072,who,0.3,53.8,53.8,53.8,53.8,0.3,0.0,0.0
6073,built,0.9,168.3,176.1,176.1,157.65,0.8,0.1,0.1
6074,ships.,1.3,151.5,193.6,234.1,164.95,0.9,0.4,0.3
6075,The,0.3,43.9,43.9,43.9,43.9,0.3,0.0,0.0
6076,sense,1.1,203.4,203.4,244.6,204.9,0.9,0.2,0.2
6077,of,0.3,57.1,57.1,57.1,57.1,0.3,0.0,0.0
6078,community,1.0,217.7,217.7,217.7,217.7,1.0,0.0,0.0
6079,in,0.1,17.5,17.5,17.5,17.5,0.1,0.0,0.0
6080,which,1.1,178.6,201.5,201.5,169.05,0.9,0.2,0.2
6081,Ferguson,0.9,93.1,100.2,100.2,89.1,0.8,0.1,0.1
6082,grew,0.9,116.2,126.3,145.1,117.3,0.7,0.2,0.2
6083,up,0.5,83.3,83.3,83.3,83.3,0.5,0.0,0.0
6084,was,0.3,41.0,41.0,41.0,41.0,0.3,0.0,0.0
6085,"palpable,",0.7,164.3,164.3,164.3,164.3,0.7,0.0,0.0
6086,and,0.3,41.1,41.1,41.1,41.1,0.3,0.0,0.0
6087,as,0.6,87.5,110.9,110.9,79.9,0.4,0.2,0.2
6088,a,0.4,76.1,76.1,75.3,75.3,0.4,0.0,0.0
6089,young,0.8,166.4,166.4,166.4,166.4,0.8,0.0,0.0
6090,toolmaker,1.8,218.1,278.9,397.0,223.68,1.0,0.8,0.3
6091,in,0.1,23.5,23.5,23.5,23.5,0.1,0.0,0.0
6092,a,0.2,50.6,50.6,49.0,49.0,0.2,0.0,0.0
6093,Glasgow,1.4,196.4,219.2,255.0,193.72,1.0,0.4,0.1
6094,"factory,",0.7,141.1,141.1,141.1,141.1,0.7,0.0,0.0
6095,he,0.3,40.9,40.9,40.9,40.9,0.3,0.0,0.0
6096,was,0.6,122.3,122.3,122.3,122.3,0.6,0.0,0.0
6097,soon,0.6,116.7,116.7,116.7,116.7,0.6,0.0,0.0
6098,involved,1.1,161.4,194.8,194.8,157.05,0.9,0.2,0.2
6099,in,0.5,82.5,82.5,82.5,82.5,0.5,0.0,0.0
6100,the,0.1,13.7,13.7,13.7,13.7,0.1,0.0,0.0
6101,union.,0.7,106.7,122.9,122.9,103.03333333333333,0.5,0.2,0.1
6102,Full-time,1.4,184.9,286.9,286.9,188.31666666666666,0.9,0.5,0.4
6103,professional,1.9,194.8,271.9,334.3,190.4,1.0,0.9,0.6
6104,football,1.2,210.2,233.3,233.3,204.1,1.0,0.2,0.2
6105,did,0.4,83.4,83.4,83.4,83.4,0.4,0.0,0.0
6106,not,1.0,133.9,190.9,190.9,147.05,0.8,0.2,0.2
6107,come,1.1,154.4,177.9,177.9,153.2,0.9,0.2,0.2
6108,until,0.8,131.6,151.4,151.4,132.2,0.7,0.1,0.1
6109,he,0.8,122.5,122.5,122.5,122.5,0.8,0.0,0.0
6110,was,1.2,170.5,177.4,257.0,180.31666666666666,0.8,0.4,0.3
6111,"22,",0.8,148.4,148.4,157.0,145.15,0.7,0.1,0.1
6112,when,1.0,130.7,153.7,153.7,127.2,0.8,0.2,0.2
6113,he,0.4,76.3,76.3,76.3,76.3,0.4,0.0,0.0
6114,joined,0.9,146.2,146.2,146.2,146.2,0.9,0.0,0.0
6115,Dunfermline.,1.6,245.4,350.2,350.2,226.55,1.0,0.6,0.6
6116,Spells,1.5,223.9,263.9,329.3,205.86666666666665,0.9,0.6,0.5
6117,at,0.2,47.8,47.8,47.8,47.8,0.2,0.0,0.0
6118,three,1.2,231.7,245.3,257.7,224.75,1.0,0.2,0.2
6119,other,1.2,183.5,195.8,221.0,175.2,0.9,0.3,0.3
6120,clubs,0.9,152.9,172.1,172.1,154.3,0.8,0.1,0.1
6121,followed.,1.5,175.6,209.3,245.2,158.15,1.0,0.5,0.3
6122,He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6123,ran,0.6,123.2,123.2,123.2,123.2,0.6,0.0,0.0
6124,a,0.6,110.9,116.4,116.4,98.85,0.5,0.1,0.1
6125,pub,0.8,68.4,94.1,94.1,61.9,0.6,0.2,0.2
6126,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6127,Glasgow,0.7,73.6,86.7,86.7,72.75,0.6,0.1,0.1
6128,before,0.6,129.0,129.0,129.0,129.0,0.6,0.0,0.0
6129,taking,1.2,154.6,182.2,182.2,153.925,0.9,0.3,0.1
6130,up,0.3,50.0,50.0,50.0,50.0,0.3,0.0,0.0
6131,his,0.3,60.6,60.6,60.6,60.6,0.3,0.0,0.0
6132,first,1.0,194.9,194.9,194.9,194.9,1.0,0.0,0.0
6133,managerial,1.3,178.8,211.4,231.8,173.3,0.9,0.4,0.4
6134,"post,",0.8,122.2,122.2,122.2,122.2,0.8,0.0,0.0
6135,at,0.2,17.3,17.3,17.3,17.3,0.2,0.0,0.0
6136,St,0.9,127.4,149.4,179.3,122.9,0.6,0.3,0.3
6137,Mirren.,1.2,202.2,239.8,262.9,199.75,0.9,0.3,0.3
6138,But,0.2,16.0,16.0,44.4,22.2,0.1,0.1,0.1
6139,it,0.5,89.6,89.6,89.6,89.6,0.5,0.0,0.0
6140,was,0.8,166.6,166.6,166.6,166.6,0.8,0.0,0.0
6141,as,0.1,52.1,52.1,52.1,52.1,0.1,0.0,0.0
6142,the,0.5,111.2,111.2,111.2,111.2,0.5,0.0,0.0
6143,manager,0.5,93.6,93.6,93.6,93.6,0.5,0.0,0.0
6144,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6145,"Aberdeen,",1.3,214.8,247.3,267.1,212.25,1.0,0.3,0.3
6146,from,0.6,104.3,104.3,105.9,105.9,0.6,0.0,0.0
6147,1978,1.4,188.3,207.7,264.1,188.3,1.0,0.4,0.4
6148,to,0.5,65.6,65.6,78.5,65.4,0.4,0.1,0.1
6149,"1986,",1.2,324.0,354.3,354.3,323.4,0.9,0.3,0.2
6150,that,0.4,56.8,56.8,56.8,56.8,0.4,0.0,0.0
6151,Ferguson,1.1,150.2,176.2,186.1,136.25,0.8,0.3,0.3
6152,made,0.5,66.9,66.9,66.9,66.9,0.5,0.0,0.0
6153,his,0.6,118.3,118.3,118.3,118.3,0.6,0.0,0.0
6154,"mark,",0.6,87.0,87.0,87.0,87.0,0.6,0.0,0.0
6155,breaking,0.6,104.7,104.7,104.7,104.7,0.6,0.0,0.0
6156,the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
